Season,Region,Rank,Race,Count,Percentage
43,KR,Diamond,Random,1108,9.144932320897986
43,KR,Diamond,Terran,4303,35.51502145922747
43,KR,Diamond,Zerg,3492,28.8213931990756
43,KR,Gold,Protoss,1835,33.51598173515982
43,KR,Gold,Random,408,7.4520547945205475
43,KR,Gold,Terran,2091,38.19178082191781
43,KR,Gold,Zerg,1141,20.840182648401825
43,KR,Grandmaster,Protoss,551,34.50219160926737
43,KR,Grandmaster,Random,65,4.0701314965560424
43,KR,Grandmaster,Terran,565,35.37883531621791
43,KR,Grandmaster,Zerg,416,26.04884157795867
43,KR,Master,Protoss,594,27.757009345794394
43,KR,Master,Random,147,6.869158878504673
43,KR,Master,Terran,808,37.75700934579439
43,KR,Master,Zerg,591,27.61682242990654
43,KR,Platinum,Protoss,2277,29.29747812660834
43,KR,Platinum,Random,745,9.58569222851261
43,KR,Platinum,Terran,2617,33.672156459083894
43,KR,Platinum,Zerg,2133,27.44467318579516
43,KR,Silver,Protoss,869,32.14946355900851
43,KR,Silver,Random,156,5.771365149833518
43,KR,Silver,Terran,1192,44.099149093599706
43,KR,Silver,Zerg,486,17.980022197558267
43,US,Bronze,Protoss,454,21.44544166273028
43,US,Bronze,Random,153,7.227208313651394
43,US,Bronze,Terran,1106,52.24374114312707
43,US,Bronze,Zerg,404,19.083608880491262
43,US,Diamond,Protoss,7227,27.511515474513686
43,US,Diamond,Random,2790,10.620883931630438
43,US,Diamond,Terran,7531,28.668773078533633
43,US,Diamond,Zerg,8721,33.19882751532224
43,US,Gold,Protoss,5437,33.76179831097864
43,US,Gold,Random,1438,8.929458519622454
43,US,Gold,Terran,5576,34.62493790362643
43,US,Gold,Zerg,3653,22.683805265772477
43,US,Grandmaster,Protoss,694,29.939603106125972
43,US,Grandmaster,Random,115,4.961173425366695
43,US,Grandmaster,Terran,719,31.018119068162207
43,US,Grandmaster,Zerg,790,34.081104400345126
43,US,Master,Protoss,1300,27.718550106609808
43,US,Master,Random,342,7.292110874200426
43,US,Master,Terran,1631,34.776119402985074
43,US,Master,Zerg,1417,30.21321961620469
43,US,Platinum,Protoss,5728,30.437323981082947
43,US,Platinum,Random,2016,10.712577714012435
43,US,Platinum,Terran,5522,29.34268558371858
43,US,Platinum,Zerg,5553,29.507412721186032
43,US,Silver,Protoss,4668,31.016611295681063
43,US,Silver,Random,971,6.451827242524917
43,US,Silver,Terran,6536,43.42857142857143
43,US,Silver,Zerg,2875,19.102990033222593
44,CN,Bronze,Protoss,73,17.84841075794621
44,CN,Bronze,Random,59,14.425427872860636
44,CN,Bronze,Terran,174,42.54278728606357
44,CN,Bronze,Zerg,103,25.183374083129586
44,CN,Diamond,Protoss,5367,28.511474713132174
44,CN,Diamond,Random,1785,9.48257543561411
44,CN,Diamond,Terran,5991,31.826391840203993
44,CN,Diamond,Zerg,5681,30.17955801104972
44,CN,Gold,Protoss,4744,35.40298507462686
44,CN,Gold,Random,806,6.014925373134329
44,CN,Gold,Terran,4839,36.11194029850746
44,CN,Gold,Zerg,3011,22.470149253731346
44,CN,Grandmaster,Protoss,401,40.38267875125881
44,CN,Grandmaster,Random,41,4.128902316213495
44,CN,Grandmaster,Terran,306,30.815709969788518
44,CN,Grandmaster,Zerg,245,24.672708962739172
44,CN,Master,Protoss,810,31.902323749507683
44,CN,Master,Random,194,7.6408034659314685
44,CN,Master,Terran,822,32.374950768018905
44,CN,Master,Zerg,713,28.081922016541945
44,CN,Platinum,Protoss,4383,29.930346899754166
44,CN,Platinum,Random,1224,8.358372029500137
44,CN,Platinum,Terran,4801,32.784758262769735
44,CN,Platinum,Zerg,4236,28.926522807975964
44,CN,Silver,Protoss,3254,31.851996867658578
44,CN,Silver,Random,525,5.138997650743931
44,CN,Silver,Terran,4376,42.834768989819885
44,CN,Silver,Zerg,2061,20.174236491777602
44,EU,Bronze,Protoss,401,20.852834113364533
44,EU,Bronze,Random,136,7.072282891315653
44,EU,Bronze,Terran,1040,54.08216328653146
44,EU,Bronze,Zerg,346,17.99271970878835
44,EU,Diamond,Protoss,7420,27.710348433356984
44,EU,Diamond,Random,2819,10.527691675691825
44,EU,Diamond,Terran,7645,28.550621802293012
44,EU,Diamond,Zerg,8893,33.211338088658174
44,EU,Gold,Protoss,5903,34.31976744186046
44,EU,Gold,Random,1304,7.5813953488372094
44,EU,Gold,Terran,5906,34.33720930232558
44,EU,Gold,Zerg,4087,23.761627906976745
44,EU,Grandmaster,Protoss,949,32.44444444444444
44,EU,Grandmaster,Random,113,3.863247863247863
44,EU,Grandmaster,Terran,981,33.53846153846154
44,EU,Grandmaster,Zerg,882,30.153846153846153
44,EU,Master,Protoss,1456,29.90961380443714
44,EU,Master,Random,361,7.415776499589153
44,EU,Master,Terran,1491,30.62859490550534
44,EU,Master,Zerg,1560,32.04601479046836
44,EU,Platinum,Protoss,6161,31.385634233316352
44,EU,Platinum,Random,1895,9.653591441670912
44,EU,Platinum,Terran,5770,29.393785022924096
44,EU,Platinum,Zerg,5804,29.566989302088643
44,EU,Silver,Protoss,4545,30.033701182845434
44,EU,Silver,Random,894,5.907619110553096
44,EU,Silver,Terran,6753,44.62433093239939
44,EU,Silver,Zerg,2941,19.434348774202075
44,KR,Bronze,Protoss,33,26.82926829268293
44,KR,Bronze,Random,14,11.38211382113821
44,KR,Bronze,Terran,51,41.46341463414634
44,KR,Bronze,Zerg,25,20.32520325203252
44,KR,Diamond,Protoss,3103,26.034063260340634
44,KR,Diamond,Random,1120,9.396761473277959
44,KR,Diamond,Terran,4335,36.37050088094639
44,KR,Diamond,Zerg,3361,28.19867438543502
44,KR,Gold,Protoss,1850,33.6730979250091
44,KR,Gold,Random,403,7.335274845285767
44,KR,Gold,Terran,2057,37.44084455769931
44,KR,Gold,Zerg,1184,21.550782672005823
44,KR,Grandmaster,Protoss,566,36.23559539052496
44,KR,Grandmaster,Random,54,3.4571062740076828
44,KR,Grandmaster,Terran,544,34.82714468629962
44,KR,Grandmaster,Zerg,398,25.480153649167736
44,KR,Master,Protoss,608,28.344988344988348
44,KR,Master,Random,144,6.713286713286713
44,KR,Master,Terran,820,38.22843822843823
44,KR,Master,Zerg,573,26.713286713286717
44,KR,Platinum,Protoss,2331,30.466605672461117
44,KR,Platinum,Random,741,9.685008495621487
44,KR,Platinum,Terran,2584,33.77336295909031
44,KR,Platinum,Zerg,1995,26.07502287282708
44,KR,Silver,Protoss,878,31.11268603827073
44,KR,Silver,Random,172,6.094968107725018
44,KR,Silver,Terran,1190,42.168674698795186
44,KR,Silver,Zerg,582,20.623671155209074
44,US,Bronze,Protoss,682,21.446540880503147
44,US,Bronze,Random,230,7.232704402515723
44,US,Bronze,Terran,1669,52.48427672955975
44,US,Bronze,Zerg,599,18.836477987421386
44,US,Diamond,Protoss,7535,28.02573830246225
44,US,Diamond,Random,2965,11.028044335341814
44,US,Diamond,Terran,7619,28.33816856356468
44,US,Diamond,Zerg,8767,32.60804879863126
44,US,Gold,Protoss,6240,33.36898395721925
44,US,Gold,Random,1726,9.229946524064172
44,US,Gold,Terran,6329,33.844919786096256
44,US,Gold,Zerg,4405,23.55614973262032
44,US,Grandmaster,Protoss,777,32.375
44,US,Grandmaster,Random,118,4.916666666666666
44,US,Grandmaster,Terran,723,30.125
44,US,Grandmaster,Zerg,782,32.58333333333333
44,US,Master,Protoss,1461,29.138412445153573
44,US,Master,Random,403,8.037495013960909
44,US,Master,Terran,1694,33.785400877542884
44,US,Master,Zerg,1456,29.038691663342643
44,US,Platinum,Protoss,6010,30.50761421319797
44,US,Platinum,Random,2136,10.842639593908629
44,US,Platinum,Terran,5539,28.116751269035532
44,US,Platinum,Zerg,6015,30.53299492385787
44,US,Silver,Protoss,5007,30.140862027450037
44,US,Silver,Random,1180,7.103298820130026
44,US,Silver,Terran,7090,42.679990368408376
44,US,Silver,Zerg,3335,20.07584878401156
45,CN,Bronze,Protoss,65,19.11764705882353
45,CN,Bronze,Random,37,10.882352941176471
45,CN,Bronze,Terran,154,45.294117647058826
45,CN,Bronze,Zerg,84,24.705882352941178
45,CN,Diamond,Protoss,4774,29.650332277498293
45,CN,Diamond,Random,1539,9.558412520961431
45,CN,Diamond,Terran,5173,32.12843922737718
45,CN,Diamond,Zerg,4615,28.6628159741631
45,CN,Gold,Protoss,4689,35.68493150684932
45,CN,Gold,Random,814,6.19482496194825
45,CN,Gold,Terran,4783,36.400304414003045
45,CN,Gold,Zerg,2854,21.71993911719939
45,CN,Grandmaster,Protoss,379,41.92477876106195
45,CN,Grandmaster,Random,48,5.3097345132743365
45,CN,Grandmaster,Terran,282,31.194690265486724
45,CN,Grandmaster,Zerg,195,21.570796460176993
45,CN,Master,Protoss,768,33.464052287581694
45,CN,Master,Random,151,6.579520697167757
45,CN,Master,Terran,751,32.72331154684096
45,CN,Master,Zerg,625,27.233115468409586
45,CN,Platinum,Protoss,4299,31.017316017316016
45,CN,Platinum,Random,1221,8.80952380952381
45,CN,Platinum,Terran,4464,32.20779220779221
45,CN,Platinum,Zerg,3876,27.965367965367964
45,CN,Silver,Protoss,3028,32.45444801714898
45,CN,Silver,Random,453,4.855305466237942
45,CN,Silver,Terran,4054,43.45123258306538
45,CN,Silver,Zerg,1795,19.239013933547696
45,EU,Bronze,Protoss,462,20.64343163538874
45,EU,Bronze,Random,149,6.6577301161751565
45,EU,Bronze,Terran,1227,54.825737265415555
45,EU,Bronze,Zerg,400,17.873100983020553
45,EU,Diamond,Protoss,7319,28.876351298035193
45,EU,Diamond,Random,2639,10.411899313501143
45,EU,Diamond,Terran,7340,28.959204608222205
45,EU,Diamond,Zerg,8048,31.75254478024146
45,EU,Gold,Protoss,5531,34.141975308641975
45,EU,Gold,Random,1246,7.691358024691358
45,EU,Gold,Terran,5536,34.17283950617284
45,EU,Gold,Zerg,3887,23.993827160493826
45,EU,Grandmaster,Protoss,936,34.66666666666667
45,EU,Grandmaster,Random,98,3.6296296296296298
45,EU,Grandmaster,Terran,932,34.51851851851852
45,EU,Grandmaster,Zerg,734,27.185185185185183
45,EU,Master,Protoss,1403,30.808080808080806
45,EU,Master,Random,354,7.7733860342556
45,EU,Master,Terran,1444,31.708388230127362
45,EU,Master,Zerg,1353,29.71014492753623
45,EU,Platinum,Protoss,5766,31.508196721311478
45,EU,Platinum,Random,1857,10.147540983606557
45,EU,Platinum,Terran,5301,28.9672131147541
45,EU,Platinum,Zerg,5376,29.37704918032787
45,EU,Silver,Protoss,4481,28.90967741935484
45,EU,Silver,Random,991,6.393548387096774
45,EU,Silver,Terran,7006,45.2
45,EU,Silver,Zerg,3022,19.49677419354839
45,KR,Bronze,Protoss,33,30.555555555555557
45,KR,Bronze,Random,14,12.962962962962962
45,KR,Bronze,Terran,38,35.18518518518518
45,KR,Bronze,Zerg,23,21.296296296296298
45,KR,Diamond,Protoss,2750,26.732769514921745
45,KR,Diamond,Random,940,9.13774667055507
45,KR,Diamond,Terran,3740,36.35656654029357
45,KR,Diamond,Zerg,2857,27.77291727422961
45,KR,Gold,Protoss,1694,32.37148862984903
45,KR,Gold,Random,380,7.2616090196827825
45,KR,Gold,Terran,2037,38.92604624498376
45,KR,Gold,Zerg,1122,21.440856105484425
45,KR,Grandmaster,Protoss,434,37.062339880444064
45,KR,Grandmaster,Random,51,4.355251921434671
45,KR,Grandmaster,Terran,402,34.32963279248506
45,KR,Grandmaster,Zerg,284,24.25277540563621
45,KR,Master,Protoss,509,29.67930029154519
45,KR,Master,Random,112,6.530612244897959
45,KR,Master,Terran,669,39.00874635568513
45,KR,Master,Zerg,425,24.78134110787172
45,KR,Platinum,Protoss,2155,30.237126420653855
45,KR,Platinum,Random,688,9.653430615967448
45,KR,Platinum,Terran,2367,33.211730040690334
45,KR,Platinum,Zerg,1917,26.897712922688367
45,KR,Silver,Protoss,862,32.14019388516033
45,KR,Silver,Random,156,5.8165548098434
45,KR,Silver,Terran,1154,43.027591349739005
45,KR,Silver,Zerg,510,19.015659955257274
45,US,Bronze,Protoss,733,20.770756588268632
45,US,Bronze,Random,249,7.055823179370926
45,US,Bronze,Terran,1893,53.64125814678379
45,US,Bronze,Zerg,654,18.53216208557665
45,US,Diamond,Protoss,7261,29.26406577462518
45,US,Diamond,Random,2612,10.527164275350637
45,US,Diamond,Terran,7165,28.877156214734807
45,US,Diamond,Zerg,7774,31.331613735289377
45,US,Gold,Protoss,4914,33.42857142857143
45,US,Gold,Random,1305,8.877551020408163
45,US,Gold,Terran,4963,33.76190476190476
45,US,Gold,Zerg,3518,23.931972789115648
45,US,Grandmaster,Protoss,741,34.33734939759036
45,US,Grandmaster,Random,110,5.097312326227989
45,US,Grandmaster,Terran,682,31.60333642261353
45,US,Grandmaster,Zerg,625,28.96200185356812
45,US,Master,Protoss,1394,30.922803904170365
45,US,Master,Random,338,7.4977817213842055
45,US,Master,Terran,1496,33.18544809228039
45,US,Master,Zerg,1280,28.39396628216504
45,US,Platinum,Protoss,5105,30.528644898935536
45,US,Platinum,Random,1771,10.59083841645736
45,US,Platinum,Terran,4674,27.95120200932903
45,US,Platinum,Zerg,5172,30.929314675278075
45,US,Silver,Protoss,4929,30.218870700754092
45,US,Silver,Random,1141,6.9952792593955
45,US,Silver,Terran,6961,42.676721231071056
45,US,Silver,Zerg,3280,20.10912880877935
46,CN,Bronze,Protoss,53,18.213058419243985
46,CN,Bronze,Random,39,13.402061855670103
46,CN,Bronze,Terran,119,40.893470790378004
46,CN,Bronze,Zerg,80,27.491408934707906
46,CN,Diamond,Protoss,4205,32.09188735404106
46,CN,Diamond,Random,1176,8.975043883080211
46,CN,Diamond,Terran,4127,31.4966038311837
46,CN,Diamond,Zerg,3595,27.43646493169503
46,CN,Gold,Protoss,4021,36.19913575801224
46,CN,Gold,Random,713,6.418797263233706
46,CN,Gold,Terran,4007,36.073100468131074
46,CN,Gold,Zerg,2367,21.308966510622973
46,CN,Grandmaster,Protoss,333,45.867768595041326
46,CN,Grandmaster,Random,25,3.443526170798898
46,CN,Grandmaster,Terran,219,30.165289256198346
46,CN,Grandmaster,Zerg,149,20.52341597796143
46,CN,Master,Protoss,620,35.00846979107849
46,CN,Master,Random,118,6.662902315076229
46,CN,Master,Terran,573,32.35460191981931
46,CN,Master,Zerg,460,25.97402597402597
46,CN,Platinum,Protoss,3880,31.637312459230266
46,CN,Platinum,Random,1068,8.708414872798434
46,CN,Platinum,Terran,3938,32.1102413568167
46,CN,Platinum,Zerg,3378,27.544031311154598
46,CN,Silver,Protoss,2482,32.63642340565418
46,CN,Silver,Random,412,5.417488494411572
46,CN,Silver,Terran,3273,43.03747534516765
46,CN,Silver,Zerg,1438,18.9086127547666
46,EU,Bronze,Protoss,397,21.634877384196187
46,EU,Bronze,Random,127,6.920980926430517
46,EU,Bronze,Terran,968,52.752043596730246
46,EU,Bronze,Zerg,343,18.692098092643054
46,EU,Diamond,Protoss,6029,29.37679676460557
46,EU,Diamond,Random,2094,10.203186668615698
46,EU,Diamond,Terran,5976,29.118549919602398
46,EU,Diamond,Zerg,6424,31.30146664717634
46,EU,Gold,Protoss,4526,33.859504750504975
46,EU,Gold,Random,1077,8.057155681903193
46,EU,Gold,Terran,4682,35.02655794119847
46,EU,Gold,Zerg,3082,23.05678162639336
46,EU,Grandmaster,Protoss,789,36.27586206896552
46,EU,Grandmaster,Random,90,4.137931034482759
46,EU,Grandmaster,Terran,702,32.275862068965516
46,EU,Grandmaster,Zerg,594,27.310344827586206
46,EU,Master,Protoss,1110,32.62786596119929
46,EU,Master,Random,244,7.1722516166960615
46,EU,Master,Terran,1077,31.657848324514994
46,EU,Master,Zerg,971,28.542034097589653
46,EU,Platinum,Protoss,4512,30.69387755102041
46,EU,Platinum,Random,1523,10.360544217687075
46,EU,Platinum,Terran,4262,28.993197278911566
46,EU,Platinum,Zerg,4403,29.952380952380953
46,EU,Silver,Protoss,4110,30.211702440458687
46,EU,Silver,Random,852,6.262863863569539
46,EU,Silver,Terran,6115,44.950014701558366
46,EU,Silver,Zerg,2527,18.575418994413408
46,KR,Bronze,Protoss,23,37.096774193548384
46,KR,Bronze,Random,8,12.903225806451612
46,KR,Bronze,Terran,22,35.483870967741936
46,KR,Bronze,Zerg,9,14.516129032258066
46,KR,Diamond,Protoss,2359,27.733364683752644
46,KR,Diamond,Random,810,9.522689865976957
46,KR,Diamond,Terran,3061,35.986362567599336
46,KR,Diamond,Zerg,2276,26.757582882671056
46,KR,Gold,Protoss,1412,32.26691042047532
46,KR,Gold,Random,311,7.106946983546618
46,KR,Gold,Terran,1697,38.77970749542962
46,KR,Gold,Zerg,956,21.846435100548444
46,KR,Grandmaster,Protoss,450,39.682539682539684
46,KR,Grandmaster,Random,46,4.056437389770723
46,KR,Grandmaster,Terran,388,34.21516754850088
46,KR,Grandmaster,Zerg,250,22.045855379188712
46,KR,Master,Protoss,455,30.31312458361093
46,KR,Master,Random,102,6.795469686875416
46,KR,Master,Terran,568,37.84143904063957
46,KR,Master,Zerg,376,25.049966688874083
46,KR,Platinum,Protoss,1805,30.219320274568894
46,KR,Platinum,Random,588,9.844299347061778
46,KR,Platinum,Terran,1990,33.316591327641056
46,KR,Platinum,Zerg,1590,26.619789050728276
46,KR,Silver,Protoss,721,32.38993710691824
46,KR,Silver,Random,159,7.142857142857142
46,KR,Silver,Terran,915,41.105121293800536
46,KR,Silver,Zerg,431,19.36208445642408
46,US,Bronze,Protoss,584,20.32011134307585
46,US,Bronze,Random,194,6.75017397355602
46,US,Bronze,Terran,1591,55.358385525400145
46,US,Bronze,Zerg,505,17.571329157967988
46,US,Diamond,Protoss,6024,29.87650647225115
46,US,Diamond,Random,2097,10.400238059812528
46,US,Diamond,Terran,5931,29.415265585478352
46,US,Diamond,Zerg,6111,30.30798988245797
46,US,Gold,Protoss,4507,33.88721804511278
46,US,Gold,Random,1205,9.06015037593985
46,US,Gold,Terran,4371,32.86466165413534
46,US,Gold,Zerg,3217,24.18796992481203
46,US,Grandmaster,Protoss,561,35.2165725047081
46,US,Grandmaster,Random,79,4.959196484620213
46,US,Grandmaster,Terran,472,29.629629629629626
46,US,Grandmaster,Zerg,481,30.19460138104206
46,US,Master,Protoss,1057,31.74174174174174
46,US,Master,Random,241,7.237237237237237
46,US,Master,Terran,1092,32.79279279279279
46,US,Master,Zerg,940,28.22822822822823
46,US,Platinum,Protoss,4455,30.694501860272837
46,US,Platinum,Random,1613,11.113407744246933
46,US,Platinum,Terran,3974,27.380460245280418
46,US,Platinum,Zerg,4472,30.81163015019981
46,US,Silver,Protoss,4380,30.754107569161636
46,US,Silver,Random,1010,7.091700603847774
46,US,Silver,Terran,5983,42.009549220615085
46,US,Silver,Zerg,2869,20.14464260637551
47,CN,Bronze,Protoss,83,20.595533498759306
47,CN,Bronze,Random,41,10.173697270471465
47,CN,Bronze,Terran,193,47.8908188585608
47,CN,Bronze,Zerg,86,21.339950372208435
47,CN,Diamond,Protoss,4835,31.38998896318899
47,CN,Diamond,Random,1446,9.38778160098682
47,CN,Diamond,Terran,4912,31.889891579562423
47,CN,Diamond,Zerg,4210,27.332337856261766
47,CN,Gold,Protoss,4728,35.54887218045113
47,CN,Gold,Random,773,5.81203007518797
47,CN,Gold,Terran,5088,38.25563909774436
47,CN,Gold,Zerg,2711,20.383458646616543
47,CN,Grandmaster,Protoss,366,45.8072590738423
47,CN,Grandmaster,Random,38,4.755944931163955
47,CN,Grandmaster,Terran,240,30.037546933667088
47,CN,Grandmaster,Zerg,155,19.39924906132666
47,CN,Master,Protoss,693,35.85100879461976
47,CN,Master,Random,129,6.673564407656493
47,CN,Master,Terran,641,33.16088980858769
47,CN,Master,Zerg,470,24.314536989136055
47,CN,Platinum,Protoss,4324,30.963122090941642
47,CN,Platinum,Random,1186,8.492660221983531
47,CN,Platinum,Terran,4868,34.85857500895095
47,CN,Platinum,Zerg,3587,25.685642678123884
47,CN,Silver,Protoss,3088,29.91668281340825
47,CN,Silver,Random,498,4.824646386359232
47,CN,Silver,Terran,4961,48.062391009494284
47,CN,Silver,Zerg,1775,17.196279790738227
47,EU,Bronze,Protoss,464,20.04319654427646
47,EU,Bronze,Random,157,6.781857451403887
47,EU,Bronze,Terran,1281,55.33477321814255
47,EU,Bronze,Zerg,413,17.840172786177106
47,EU,Diamond,Protoss,6531,29.666136724960257
47,EU,Diamond,Random,2279,10.352032704973881
47,EU,Diamond,Terran,6263,28.448784919373153
47,EU,Diamond,Zerg,6942,31.53304565069271
47,EU,Gold,Protoss,4476,33.15555555555555
47,EU,Gold,Random,1128,8.355555555555554
47,EU,Gold,Terran,4660,34.51851851851852
47,EU,Gold,Zerg,3236,23.970370370370368
47,EU,Grandmaster,Protoss,875,36.45833333333333
47,EU,Grandmaster,Random,93,3.875
47,EU,Grandmaster,Terran,774,32.25
47,EU,Grandmaster,Zerg,658,27.416666666666668
47,EU,Master,Protoss,1253,33.58348968105066
47,EU,Master,Random,285,7.63870276065398
47,EU,Master,Terran,1152,30.876440632538195
47,EU,Master,Zerg,1041,27.90136692575717
47,EU,Platinum,Protoss,4584,30.24943909198891
47,EU,Platinum,Random,1557,10.274514979543355
47,EU,Platinum,Terran,4409,29.09462848092913
47,EU,Platinum,Zerg,4604,30.381417447538606
47,EU,Silver,Protoss,4413,30.120810866152482
47,EU,Silver,Random,949,6.4773735581189
47,EU,Silver,Terran,6528,44.55668555047437
47,EU,Silver,Zerg,2761,18.845130025254246
47,KR,Bronze,Protoss,27,27.0
47,KR,Bronze,Random,12,12.0
47,KR,Bronze,Terran,36,36.0
47,KR,Bronze,Zerg,25,25.0
47,KR,Diamond,Protoss,2918,27.920773131757727
47,KR,Diamond,Random,967,9.25270309061334
47,KR,Diamond,Terran,3765,36.02526074059899
47,KR,Diamond,Zerg,2801,26.801263037029948
47,KR,Gold,Protoss,2005,32.868852459016395
47,KR,Gold,Random,413,6.770491803278689
47,KR,Gold,Terran,2276,37.31147540983606
47,KR,Gold,Zerg,1406,23.04918032786885
47,KR,Grandmaster,Protoss,509,39.093701996927805
47,KR,Grandmaster,Random,49,3.763440860215054
47,KR,Grandmaster,Terran,446,34.254992319508446
47,KR,Grandmaster,Zerg,298,22.887864823348693
47,KR,Master,Protoss,529,29.87012987012987
47,KR,Master,Random,135,7.6228119706380575
47,KR,Master,Terran,671,37.88819875776397
47,KR,Master,Zerg,436,24.618859401468097
47,KR,Platinum,Protoss,2243,29.60665258711721
47,KR,Platinum,Random,733,9.675290390707497
47,KR,Platinum,Terran,2534,33.447729672650475
47,KR,Platinum,Zerg,2066,27.270327349524813
47,KR,Silver,Protoss,1005,31.955484896661368
47,KR,Silver,Random,175,5.5643879173290935
47,KR,Silver,Terran,1336,42.48012718600954
47,KR,Silver,Zerg,629,20.0
47,US,Bronze,Protoss,712,20.66163668020894
47,US,Bronze,Random,236,6.848520023215323
47,US,Bronze,Terran,1857,53.888566453859546
47,US,Bronze,Zerg,641,18.601276842716192
47,US,Diamond,Protoss,6502,29.62726692791397
47,US,Diamond,Random,2317,10.557732616422127
47,US,Diamond,Terran,6359,28.97566754761688
47,US,Diamond,Zerg,6768,30.839332908047023
47,US,Gold,Protoss,4425,33.02238805970149
47,US,Gold,Random,1209,9.022388059701493
47,US,Gold,Terran,4443,33.156716417910445
47,US,Gold,Zerg,3323,24.798507462686565
47,US,Grandmaster,Protoss,701,36.85594111461619
47,US,Grandmaster,Random,77,4.048370136698212
47,US,Grandmaster,Terran,592,31.125131440588856
47,US,Grandmaster,Zerg,532,27.970557308096737
47,US,Master,Protoss,1211,31.438213914849428
47,US,Master,Random,322,8.359293873312565
47,US,Master,Terran,1246,32.346832814122536
47,US,Master,Zerg,1073,27.85565939771547
47,US,Platinum,Protoss,4519,30.533783783783786
47,US,Platinum,Random,1597,10.79054054054054
47,US,Platinum,Terran,4141,27.97972972972973
47,US,Platinum,Zerg,4543,30.695945945945947
47,US,Silver,Protoss,4800,30.76923076923077
47,US,Silver,Random,1147,7.352564102564102
47,US,Silver,Terran,6482,41.55128205128205
47,US,Silver,Zerg,3171,20.326923076923077
48,CN,Bronze,Protoss,113,19.824561403508774
48,CN,Bronze,Random,60,10.526315789473683
48,CN,Bronze,Terran,287,50.35087719298246
48,CN,Bronze,Zerg,110,19.298245614035086
48,CN,Diamond,Protoss,4807,32.09373748163974
48,CN,Diamond,Random,1412,9.427159834423822
48,CN,Diamond,Terran,4689,31.305915342502338
48,CN,Diamond,Zerg,4070,27.1731873414341
48,CN,Gold,Protoss,4749,35.538426999925164
48,CN,Gold,Random,828,6.196213425129088
48,CN,Gold,Terran,5061,37.87323205866946
48,CN,Gold,Zerg,2725,20.392127516276286
48,CN,Grandmaster,Protoss,314,42.37516869095816
48,CN,Grandmaster,Random,43,5.802968960863698
48,CN,Grandmaster,Terran,235,31.713900134952766
48,CN,Grandmaster,Zerg,149,20.10796221322537
48,CN,Master,Protoss,664,35.718128025820334
48,CN,Master,Random,119,6.401291016675632
48,CN,Master,Terran,637,34.26573426573427
48,CN,Master,Zerg,439,23.61484669176977
48,CN,Platinum,Protoss,4556,32.491798602196546
48,CN,Platinum,Random,1198,8.54371701611753
48,CN,Platinum,Terran,4598,32.79132791327913
48,CN,Platinum,Zerg,3670,26.173156468406788
48,CN,Silver,Protoss,3306,29.030558482613277
48,CN,Silver,Random,570,5.005268703898841
48,CN,Silver,Terran,5493,48.2349841938883
48,CN,Silver,Zerg,2019,17.72918861959958
48,EU,Bronze,Protoss,464,19.39799331103679
48,EU,Bronze,Random,157,6.563545150501672
48,EU,Bronze,Terran,1310,54.76588628762542
48,EU,Bronze,Zerg,461,19.27257525083612
48,EU,Diamond,Protoss,6586,29.911890271595965
48,EU,Diamond,Random,2280,10.355163956762649
48,EU,Diamond,Terran,6447,29.280588609319647
48,EU,Diamond,Zerg,6705,30.452357162321736
48,EU,Gold,Protoss,4467,33.18475596166704
48,EU,Gold,Random,1092,8.11232449297972
48,EU,Gold,Terran,4670,34.69281628407994
48,EU,Gold,Zerg,3232,24.010103261273308
48,EU,Grandmaster,Protoss,898,38.09927874416631
48,EU,Grandmaster,Random,110,4.666949512091642
48,EU,Grandmaster,Terran,754,31.98981756470089
48,EU,Grandmaster,Zerg,595,25.243954179041157
48,EU,Master,Protoss,1221,32.77852348993289
48,EU,Master,Random,298,8.0
48,EU,Master,Terran,1177,31.59731543624161
48,EU,Master,Zerg,1029,27.624161073825505
48,EU,Platinum,Protoss,4459,29.926174496644297
48,EU,Platinum,Random,1549,10.395973154362416
48,EU,Platinum,Terran,4288,28.778523489932883
48,EU,Platinum,Zerg,4604,30.899328859060404
48,EU,Silver,Protoss,4432,30.13530971646155
48,EU,Silver,Random,988,6.717889440402529
48,EU,Silver,Terran,6488,44.115047256408516
48,EU,Silver,Zerg,2799,19.031753586727408
48,KR,Bronze,Protoss,37,29.133858267716533
48,KR,Bronze,Random,11,8.661417322834646
48,KR,Bronze,Terran,50,39.37007874015748
48,KR,Bronze,Zerg,29,22.83464566929134
48,KR,Diamond,Protoss,2997,28.28959788559562
48,KR,Diamond,Random,991,9.354351519728148
48,KR,Diamond,Terran,3788,35.756088351897304
48,KR,Diamond,Zerg,2818,26.59996224277893
48,KR,Gold,Protoss,2058,31.583793738489874
48,KR,Gold,Random,434,6.660527931246163
48,KR,Gold,Terran,2463,37.79926335174954
48,KR,Gold,Zerg,1561,23.956414978514427
48,KR,Grandmaster,Protoss,514,39.660493827160494
48,KR,Grandmaster,Random,46,3.5493827160493825
48,KR,Grandmaster,Terran,442,34.10493827160494
48,KR,Grandmaster,Zerg,294,22.685185185185187
48,KR,Master,Protoss,542,31.8075117370892
48,KR,Master,Random,134,7.863849765258216
48,KR,Master,Terran,615,36.09154929577465
48,KR,Master,Zerg,413,24.237089201877936
48,KR,Platinum,Protoss,2350,29.352985261054208
48,KR,Platinum,Random,735,9.180614539095679
